lead_id,lead_name,lead_source,status,created_date,customer_id
1530,Lead_1530,Email Campaign,Qualified,2024-07-03,493
1531,Lead_1531,Cold Call,Lost,2024-07-22,1
1532,Lead_1532,Website,Qualified,2024-11-01,9
1533,Lead_1533,Email Campaign,Contacted,2024-06-03,4
1534,Lead_1534,Referral,Contacted,2024-04-19,439
1535,Lead_1535,Referral,New,2024-12-19,422
1536,Lead_1536,Referral,Contacted,2024-02-18,20
1537,Lead_1537,Cold Call,Qualified,2024-03-20,71
1538,Lead_1538,Referral,Qualified,2024-10-25,128
1539,Lead_1539,LinkedIn,Qualified,2024-06-02,48
1540,Lead_1540,Email Campaign,Lost,2024-10-18,470
1541,Lead_1541,LinkedIn,New,2024-06-15,406
1542,Lead_1542,Cold Call,Contacted,2024-09-06,423
1543,Lead_1543,Email Campaign,New,2024-10-31,329
1544,Lead_1544,Referral,New,2024-10-22,196
1545,Lead_1545,Website,New,2024-06-20,179
1546,Lead_1546,Cold Call,Lost,2024-03-02,446
1547,Lead_1547,LinkedIn,New,2024-11-20,399
1548,Lead_1548,Cold Call,New,2024-06-05,269
1549,Lead_1549,Website,Qualified,2024-10-03,290
1550,Lead_1550,LinkedIn,Qualified,2024-09-14,358
1551,Lead_1551,LinkedIn,Contacted,2024-01-26,345
1552,Lead_1552,Cold Call,Lost,2024-10-31,295
1553,Lead_1553,Email Campaign,New,2024-04-23,222
1554,Lead_1554,Referral,Lost,2024-03-16,68
1555,Lead_1555,Referral,New,2024-08-31,293
1556,Lead_1556,Website,Lost,2024-05-14,44
1557,Lead_1557,Cold Call,Lost,2024-12-23,67
1558,Lead_1558,LinkedIn,Lost,2024-10-13,102
1559,Lead_1559,Cold Call,Lost,2024-11-29,293
1560,Lead_1560,LinkedIn,Contacted,2024-05-04,37
1561,Lead_1561,Referral,Lost,2024-06-14,351
1562,Lead_1562,Email Campaign,New,2024-02-27,344
1563,Lead_1563,Cold Call,Lost,2024-07-06,179
1564,Lead_1564,LinkedIn,Qualified,2024-06-25,305
1565,Lead_1565,Website,Qualified,2024-03-27,180
1566,Lead_1566,Email Campaign,Lost,2024-11-15,75
1567,Lead_1567,Cold Call,New,2024-04-29,103
1568,Lead_1568,Referral,Contacted,2024-02-13,58
1569,Lead_1569,Website,Contacted,2024-11-13,475
1570,Lead_1570,LinkedIn,Qualified,2024-01-08,176
1571,Lead_1571,Website,Qualified,2024-08-18,242
1572,Lead_1572,Website,Qualified,2024-04-17,379
1573,Lead_1573,Email Campaign,Contacted,2024-04-14,280
1574,Lead_1574,Email Campaign,Qualified,2024-10-07,248
1575,Lead_1575,Email Campaign,Contacted,2024-12-21,358
1576,Lead_1576,Website,Lost,2024-10-25,464
1577,Lead_1577,Email Campaign,New,2024-05-10,88
1578,Lead_1578,Website,Qualified,2024-04-12,405
1579,Lead_1579,Email Campaign,Qualified,2024-01-28,239
1580,Lead_1580,Website,New,2024-07-17,339
1581,Lead_1581,Referral,Qualified,2024-02-25,10
1582,Lead_1582,Referral,Lost,2024-04-28,195
1583,Lead_1583,Email Campaign,New,2024-06-10,249
1584,Lead_1584,Email Campaign,New,2024-04-05,102
1585,Lead_1585,Email Campaign,Lost,2024-10-14,475
1586,Lead_1586,Website,New,2024-05-06,473
1587,Lead_1587,Email Campaign,Qualified,2024-06-19,251
1588,Lead_1588,Cold Call,Contacted,2024-01-10,178
1589,Lead_1589,Referral,Qualified,2024-11-16,155
1590,Lead_1590,LinkedIn,Qualified,2024-02-01,321
1591,Lead_1591,Referral,Lost,2024-01-16,484
1592,Lead_1592,Email Campaign,Qualified,2024-04-25,78
1593,Lead_1593,Referral,Lost,2024-12-02,71
1594,Lead_1594,Website,Lost,2024-09-23,492
1595,Lead_1595,Email Campaign,Contacted,2024-08-01,124
1596,Lead_1596,Email Campaign,Contacted,2024-08-06,497
1597,Lead_1597,Referral,Qualified,2024-08-17,278
1598,Lead_1598,LinkedIn,Contacted,2024-11-30,71
1599,Lead_1599,Email Campaign,Contacted,2024-03-11,159
1600,Lead_1600,Email Campaign,Contacted,2024-08-08,466
1601,Lead_1601,LinkedIn,Contacted,2024-06-11,35
1602,Lead_1602,Email Campaign,New,2024-04-04,163
1603,Lead_1603,LinkedIn,New,2024-06-12,451
1604,Lead_1604,Cold Call,Lost,2024-06-04,227
1605,Lead_1605,Referral,Contacted,2024-04-06,55
1606,Lead_1606,LinkedIn,Contacted,2024-01-14,391
1607,Lead_1607,Email Campaign,Qualified,2024-11-06,291
1608,Lead_1608,Email Campaign,Contacted,2024-11-01,119
1609,Lead_1609,LinkedIn,New,2024-07-02,41
1610,Lead_1610,Cold Call,Contacted,2024-09-14,434
1611,Lead_1611,Email Campaign,Lost,2024-12-30,333
1612,Lead_1612,Referral,Contacted,2024-07-17,252
1613,Lead_1613,Cold Call,Contacted,2024-03-24,99
1614,Lead_1614,LinkedIn,New,2024-07-28,392
1615,Lead_1615,Website,Qualified,2024-07-30,114
1616,Lead_1616,LinkedIn,Contacted,2024-02-03,91
1617,Lead_1617,Cold Call,Lost,2024-12-18,167
1618,Lead_1618,Cold Call,Contacted,2024-08-06,208
1619,Lead_1619,Website,Lost,2024-06-09,202
1620,Lead_1620,Email Campaign,New,2024-09-23,56
1621,Lead_1621,Cold Call,Lost,2024-01-22,450
1622,Lead_1622,LinkedIn,Lost,2024-01-21,286
1623,Lead_1623,Cold Call,New,2024-04-07,150
1624,Lead_1624,Cold Call,Lost,2024-06-04,397
1625,Lead_1625,Referral,Lost,2024-03-26,217
1626,Lead_1626,Referral,New,2024-12-19,265
1627,Lead_1627,LinkedIn,Lost,2024-11-26,232
1628,Lead_1628,Website,New,2024-04-02,399
1629,Lead_1629,Email Campaign,Contacted,2024-07-20,212
1630,Lead_1630,Referral,Lost,2024-01-13,92
1631,Lead_1631,Cold Call,Contacted,2024-08-20,47
1632,Lead_1632,Referral,Qualified,2024-12-20,333
1633,Lead_1633,LinkedIn,New,2024-02-16,59
1634,Lead_1634,Cold Call,Qualified,2024-02-13,269
1635,Lead_1635,Cold Call,Contacted,2024-07-12,282
1636,Lead_1636,Cold Call,New,2024-03-28,468
1637,Lead_1637,Referral,Contacted,2024-03-24,445
1638,Lead_1638,LinkedIn,Contacted,2024-12-30,27
1639,Lead_1639,Cold Call,Qualified,2024-06-07,374
1640,Lead_1640,Cold Call,Qualified,2024-11-16,93
1641,Lead_1641,Website,Contacted,2024-04-13,2
1642,Lead_1642,Email Campaign,Qualified,2024-01-07,235
1643,Lead_1643,Cold Call,Lost,2024-10-05,414
1644,Lead_1644,Website,Lost,2024-05-01,112
1645,Lead_1645,Email Campaign,Lost,2024-08-20,210
1646,Lead_1646,Cold Call,New,2024-11-03,308
1647,Lead_1647,Website,Contacted,2024-10-07,143
1648,Lead_1648,Email Campaign,Contacted,2024-01-26,95
1649,Lead_1649,LinkedIn,New,2024-11-30,179
1650,Lead_1650,Website,Contacted,2024-01-17,342
1651,Lead_1651,Email Campaign,Qualified,2024-06-18,472
1652,Lead_1652,Website,New,2024-02-25,214
1653,Lead_1653,LinkedIn,Contacted,2024-12-10,146
1654,Lead_1654,Email Campaign,Contacted,2024-08-21,384
1655,Lead_1655,Email Campaign,Qualified,2024-01-19,48
1656,Lead_1656,Referral,Qualified,2024-07-07,460
1657,Lead_1657,Cold Call,New,2024-08-06,432
1658,Lead_1658,Email Campaign,New,2024-05-29,242
1659,Lead_1659,LinkedIn,New,2024-12-21,441
1660,Lead_1660,Referral,Qualified,2024-09-26,212
1661,Lead_1661,Email Campaign,Contacted,2024-12-22,108
1662,Lead_1662,Email Campaign,New,2024-02-25,293
1663,Lead_1663,Email Campaign,New,2024-09-04,371
1664,Lead_1664,Email Campaign,Qualified,2024-08-06,312
1665,Lead_1665,Referral,Qualified,2024-09-26,295
1666,Lead_1666,Email Campaign,Qualified,2024-03-07,315
1667,Lead_1667,Email Campaign,Lost,2024-09-23,374
1668,Lead_1668,Cold Call,Lost,2024-04-02,453
1669,Lead_1669,Email Campaign,Contacted,2024-12-28,149
1670,Lead_1670,LinkedIn,New,2024-03-01,13
1671,Lead_1671,Cold Call,New,2024-04-16,410
1672,Lead_1672,Email Campaign,Lost,2024-07-30,24
1673,Lead_1673,Referral,Qualified,2024-10-13,413
1674,Lead_1674,LinkedIn,New,2024-11-23,104
1675,Lead_1675,Referral,Qualified,2024-02-04,158
1676,Lead_1676,Referral,Qualified,2024-01-04,59
1677,Lead_1677,Referral,Qualified,2024-07-21,371
1678,Lead_1678,Email Campaign,New,2024-03-30,100
1679,Lead_1679,Referral,Qualified,2024-12-10,246
1680,Lead_1680,Cold Call,New,2024-11-26,70
1681,Lead_1681,Cold Call,Contacted,2024-11-17,236
1682,Lead_1682,Email Campaign,Qualified,2024-08-24,402
1683,Lead_1683,Cold Call,New,2024-09-23,154
1684,Lead_1684,Email Campaign,Qualified,2024-10-11,275
1685,Lead_1685,Website,Contacted,2024-10-22,351
1686,Lead_1686,Referral,Qualified,2024-02-03,497
1687,Lead_1687,LinkedIn,Qualified,2024-01-16,174
1688,Lead_1688,Cold Call,Contacted,2024-10-19,311
1689,Lead_1689,Cold Call,Contacted,2024-10-31,60
1690,Lead_1690,Referral,Qualified,2024-12-29,17
1691,Lead_1691,Referral,Lost,2024-02-14,255
1692,Lead_1692,LinkedIn,Qualified,2024-08-19,425
1693,Lead_1693,Referral,Contacted,2024-09-25,155
1694,Lead_1694,LinkedIn,New,2024-07-10,402
1695,Lead_1695,Website,Contacted,2024-02-17,228
1696,Lead_1696,Email Campaign,New,2024-09-04,464
1697,Lead_1697,Email Campaign,Contacted,2024-04-07,175
1698,Lead_1698,Cold Call,Qualified,2024-06-16,74
1699,Lead_1699,Website,Contacted,2024-04-15,371
1700,Lead_1700,Website,Lost,2024-07-17,366
1701,Lead_1701,Email Campaign,New,2024-01-03,160
1702,Lead_1702,Website,New,2024-06-19,240
1703,Lead_1703,Website,New,2024-09-23,393
1704,Lead_1704,Referral,New,2024-10-22,389
1705,Lead_1705,Referral,Contacted,2024-06-13,103
1706,Lead_1706,LinkedIn,Qualified,2024-05-21,273
1707,Lead_1707,Referral,Lost,2024-12-09,61
1708,Lead_1708,Referral,Contacted,2024-03-21,141
1709,Lead_1709,Website,New,2024-11-14,287
1710,Lead_1710,Email Campaign,New,2024-04-15,278
1711,Lead_1711,Referral,Qualified,2024-05-18,73
1712,Lead_1712,Referral,Contacted,2024-03-28,37
1713,Lead_1713,Referral,Qualified,2024-10-03,228
1714,Lead_1714,Website,Contacted,2024-01-15,242
1715,Lead_1715,Website,New,2024-07-15,28
1716,Lead_1716,Website,Lost,2024-07-19,92
1717,Lead_1717,Email Campaign,Lost,2024-11-11,183
1718,Lead_1718,Referral,Qualified,2024-04-11,366
1719,Lead_1719,Email Campaign,New,2024-08-26,291
1720,Lead_1720,LinkedIn,New,2024-12-23,240
1721,Lead_1721,Website,Lost,2024-06-07,351
1722,Lead_1722,Cold Call,Lost,2024-04-28,486
1723,Lead_1723,LinkedIn,Contacted,2024-11-11,133
1724,Lead_1724,Referral,Lost,2024-04-03,359
1725,Lead_1725,Referral,Qualified,2024-08-20,250
1726,Lead_1726,Website,New,2024-08-31,58
1727,Lead_1727,Referral,Lost,2024-08-24,434
1728,Lead_1728,LinkedIn,Qualified,2024-06-27,310
1729,Lead_1729,Email Campaign,Contacted,2024-09-17,53
1730,Lead_1730,Cold Call,New,2024-06-15,285
1731,Lead_1731,Website,Qualified,2024-09-29,237
1732,Lead_1732,Cold Call,Lost,2024-05-02,318
1733,Lead_1733,LinkedIn,Contacted,2024-09-03,197
1734,Lead_1734,Website,Qualified,2024-04-16,417
1735,Lead_1735,Email Campaign,Lost,2024-08-10,291
1736,Lead_1736,Referral,Contacted,2024-03-29,340
1737,Lead_1737,Website,Lost,2024-02-28,304
1738,Lead_1738,Email Campaign,Lost,2024-06-15,285
1739,Lead_1739,Website,Lost,2024-03-31,158
1740,Lead_1740,Cold Call,New,2024-11-02,56
1741,Lead_1741,Email Campaign,Lost,2024-06-16,254
1742,Lead_1742,Website,New,2024-04-21,419
1743,Lead_1743,LinkedIn,New,2024-03-16,339
1744,Lead_1744,LinkedIn,Lost,2024-09-29,150
1745,Lead_1745,Cold Call,Lost,2024-04-10,106
1746,Lead_1746,Referral,Qualified,2024-10-18,407
1747,Lead_1747,Referral,Lost,2024-06-25,46
1748,Lead_1748,Email Campaign,New,2024-11-09,262
1749,Lead_1749,Cold Call,Contacted,2024-05-30,32
1750,Lead_1750,Referral,New,2024-01-01,361
1751,Lead_1751,Email Campaign,Qualified,2024-02-26,441
1752,Lead_1752,Referral,New,2024-04-30,222
1753,Lead_1753,Email Campaign,Lost,2024-11-16,163
1754,Lead_1754,Cold Call,Lost,2024-07-14,223
1755,Lead_1755,Email Campaign,Contacted,2024-12-05,89
1756,Lead_1756,Cold Call,Contacted,2024-04-06,285
1757,Lead_1757,Cold Call,Qualified,2024-08-01,79
1758,Lead_1758,Referral,Contacted,2024-03-09,6
1759,Lead_1759,Website,New,2024-03-14,370
1760,Lead_1760,Cold Call,Lost,2024-03-10,44
1761,Lead_1761,LinkedIn,Lost,2024-08-21,458
1762,Lead_1762,Email Campaign,Lost,2024-11-15,93
1763,Lead_1763,Cold Call,Lost,2024-10-09,420
1764,Lead_1764,Cold Call,Lost,2024-06-30,116
1765,Lead_1765,LinkedIn,Lost,2024-11-05,4
1766,Lead_1766,Email Campaign,Lost,2024-05-01,365
1767,Lead_1767,Email Campaign,Qualified,2024-07-29,475
1768,Lead_1768,Email Campaign,Qualified,2024-01-18,20
1769,Lead_1769,Email Campaign,Lost,2024-12-26,189
1770,Lead_1770,Website,Lost,2024-12-19,41
1771,Lead_1771,LinkedIn,Qualified,2024-08-26,265
1772,Lead_1772,Website,New,2024-05-05,242
1773,Lead_1773,Website,Qualified,2024-11-09,28
1774,Lead_1774,Referral,New,2024-08-28,233
1775,Lead_1775,Email Campaign,Lost,2024-10-20,376
1776,Lead_1776,Referral,Lost,2024-06-29,492
1777,Lead_1777,Referral,Qualified,2024-03-26,19
1778,Lead_1778,Email Campaign,Qualified,2024-10-15,134
1779,Lead_1779,Website,Lost,2024-10-23,87
1780,Lead_1780,Email Campaign,New,2024-12-02,150
1781,Lead_1781,Email Campaign,New,2024-05-26,249
1782,Lead_1782,Website,Contacted,2024-09-15,40
1783,Lead_1783,Referral,Qualified,2024-03-08,316
1784,Lead_1784,Referral,Qualified,2024-05-11,8
1785,Lead_1785,Website,Contacted,2024-10-29,379
1786,Lead_1786,LinkedIn,Lost,2024-07-08,414
1787,Lead_1787,LinkedIn,Qualified,2024-12-24,121
1788,Lead_1788,Cold Call,Contacted,2024-09-27,442
1789,Lead_1789,Website,Qualified,2024-02-13,496
1790,Lead_1790,LinkedIn,Contacted,2024-09-10,386
1791,Lead_1791,Cold Call,Lost,2024-05-01,339
1792,Lead_1792,Cold Call,Contacted,2024-04-17,296
1793,Lead_1793,Referral,New,2024-11-24,136
1794,Lead_1794,Website,New,2024-03-26,238
1795,Lead_1795,Cold Call,Lost,2024-06-03,244
1796,Lead_1796,Email Campaign,Contacted,2024-07-13,350
1797,Lead_1797,Cold Call,Lost,2024-05-14,75
1798,Lead_1798,Email Campaign,Lost,2024-01-07,148
1799,Lead_1799,Cold Call,Lost,2024-12-13,162
1800,Lead_1800,Email Campaign,New,2024-02-19,470
1801,Lead_1801,Email Campaign,Qualified,2024-08-09,313
1802,Lead_1802,Referral,Qualified,2024-05-18,137
1803,Lead_1803,Website,Qualified,2024-12-01,300
1804,Lead_1804,Cold Call,Lost,2024-12-11,384
1805,Lead_1805,LinkedIn,Contacted,2024-09-23,173
1806,Lead_1806,LinkedIn,Qualified,2024-10-07,6
1807,Lead_1807,Website,New,2024-01-07,211
1808,Lead_1808,Website,New,2024-12-16,229
1809,Lead_1809,Referral,Contacted,2024-05-25,129
1810,Lead_1810,LinkedIn,New,2024-01-13,318
1811,Lead_1811,Website,New,2024-10-31,337
1812,Lead_1812,LinkedIn,New,2024-12-28,491
1813,Lead_1813,Website,New,2024-11-05,67
1814,Lead_1814,Cold Call,Contacted,2024-02-26,357
1815,Lead_1815,LinkedIn,Qualified,2024-05-30,240
1816,Lead_1816,Website,Lost,2024-05-21,394
1817,Lead_1817,Cold Call,Qualified,2024-05-11,83
1818,Lead_1818,Website,Qualified,2024-02-01,196
1819,Lead_1819,Cold Call,Qualified,2024-01-31,133
1820,Lead_1820,Referral,Contacted,2024-08-13,36
1821,Lead_1821,Cold Call,Contacted,2024-11-08,202
1822,Lead_1822,LinkedIn,Lost,2024-02-25,74
1823,Lead_1823,Email Campaign,Lost,2024-04-21,315
1824,Lead_1824,Website,Lost,2024-05-12,53
1825,Lead_1825,Website,New,2024-02-06,293
1826,Lead_1826,Referral,Lost,2024-01-10,460
1827,Lead_1827,Cold Call,Contacted,2024-11-30,328
1828,Lead_1828,Website,New,2024-12-06,200
1829,Lead_1829,Referral,Contacted,2024-12-24,169
1830,Lead_1830,Cold Call,New,2024-09-20,363
1831,Lead_1831,Cold Call,Lost,2024-08-11,207
1832,Lead_1832,Website,Contacted,2024-01-02,197
1833,Lead_1833,Cold Call,New,2024-10-17,275
1834,Lead_1834,Referral,Qualified,2024-12-15,156
1835,Lead_1835,Cold Call,New,2024-11-19,491
1836,Lead_1836,Website,Qualified,2024-09-30,437
1837,Lead_1837,Referral,New,2024-08-23,390
1838,Lead_1838,Referral,Contacted,2024-03-31,284
1839,Lead_1839,Website,Lost,2024-12-04,98
1840,Lead_1840,Referral,Lost,2024-02-24,323
1841,Lead_1841,Referral,Lost,2024-02-13,454
1842,Lead_1842,Cold Call,Contacted,2024-03-12,19
1843,Lead_1843,LinkedIn,New,2024-10-30,123
1844,Lead_1844,Cold Call,Lost,2024-02-02,406
1845,Lead_1845,Email Campaign,Qualified,2024-09-12,274
1846,Lead_1846,Cold Call,New,2024-01-19,174
1847,Lead_1847,Website,Qualified,2024-01-22,208
1848,Lead_1848,Website,Contacted,2024-11-30,342
1849,Lead_1849,Email Campaign,Lost,2024-12-13,446
1850,Lead_1850,Email Campaign,Contacted,2024-10-23,120
1851,Lead_1851,Website,New,2024-03-13,251
1852,Lead_1852,Website,Lost,2024-11-12,24
1853,Lead_1853,LinkedIn,Contacted,2024-01-08,89
1854,Lead_1854,Website,Qualified,2024-02-19,234
1855,Lead_1855,Email Campaign,Contacted,2024-10-29,33
1856,Lead_1856,Website,New,2024-09-11,305
1857,Lead_1857,Email Campaign,Contacted,2024-02-02,412
1858,Lead_1858,LinkedIn,Lost,2024-06-21,416
1859,Lead_1859,Cold Call,Qualified,2024-03-02,500
1860,Lead_1860,Email Campaign,Contacted,2024-06-13,429
1861,Lead_1861,LinkedIn,New,2024-10-30,89
1862,Lead_1862,Referral,New,2024-03-02,141
1863,Lead_1863,LinkedIn,Lost,2024-03-27,357
1864,Lead_1864,Referral,Contacted,2024-08-12,125
1865,Lead_1865,Email Campaign,New,2024-03-09,52
1866,Lead_1866,Email Campaign,Lost,2024-03-21,9
1867,Lead_1867,Cold Call,New,2024-01-04,4
1868,Lead_1868,LinkedIn,New,2024-12-27,334
1869,Lead_1869,Email Campaign,Qualified,2024-08-01,356
1870,Lead_1870,Cold Call,Contacted,2024-04-15,74
1871,Lead_1871,Referral,Lost,2024-07-29,123
1872,Lead_1872,LinkedIn,New,2024-11-01,93
1873,Lead_1873,Cold Call,New,2024-11-17,424
1874,Lead_1874,Referral,Qualified,2024-08-02,3
1875,Lead_1875,Email Campaign,Contacted,2024-04-08,61
1876,Lead_1876,Email Campaign,New,2024-11-12,186
1877,Lead_1877,Email Campaign,Contacted,2024-08-25,395
1878,Lead_1878,LinkedIn,Qualified,2024-01-28,100
1879,Lead_1879,Website,Contacted,2024-12-16,433
1880,Lead_1880,Cold Call,Lost,2024-03-31,82
1881,Lead_1881,Website,New,2024-11-26,187
1882,Lead_1882,Referral,Contacted,2024-08-10,129
1883,Lead_1883,Referral,Lost,2024-01-23,54
1884,Lead_1884,Website,Contacted,2024-03-21,403
1885,Lead_1885,Website,Lost,2024-09-20,60
1886,Lead_1886,Website,Contacted,2024-08-15,304
1887,Lead_1887,Email Campaign,Qualified,2024-08-02,102
1888,Lead_1888,Referral,Contacted,2024-02-26,167
1889,Lead_1889,LinkedIn,New,2024-05-01,378
1890,Lead_1890,Cold Call,Contacted,2024-07-11,457
1891,Lead_1891,LinkedIn,New,2024-08-29,300
1892,Lead_1892,Cold Call,New,2024-08-11,75
1893,Lead_1893,LinkedIn,Lost,2024-04-01,199
1894,Lead_1894,Referral,Contacted,2024-08-22,369
1895,Lead_1895,LinkedIn,Qualified,2024-05-18,104
1896,Lead_1896,Referral,Contacted,2024-01-17,355
1897,Lead_1897,Email Campaign,New,2024-05-23,70
1898,Lead_1898,Website,Lost,2024-08-22,215
1899,Lead_1899,LinkedIn,Qualified,2024-04-22,454
1900,Lead_1900,Referral,Contacted,2024-11-22,488
1901,Lead_1901,Email Campaign,Contacted,2024-10-22,497
1902,Lead_1902,Email Campaign,Contacted,2024-02-14,211
1903,Lead_1903,Email Campaign,Lost,2024-04-20,303
1904,Lead_1904,Cold Call,Lost,2024-05-22,8
1905,Lead_1905,Cold Call,Contacted,2024-05-06,168
1906,Lead_1906,Cold Call,Contacted,2024-10-29,485
1907,Lead_1907,LinkedIn,New,2024-08-01,23
1908,Lead_1908,Website,Lost,2024-09-15,18
1909,Lead_1909,Cold Call,Lost,2024-09-02,415
1910,Lead_1910,Website,Lost,2024-09-10,124
1911,Lead_1911,Website,New,2024-12-20,375
1912,Lead_1912,Cold Call,Contacted,2024-03-08,184
1913,Lead_1913,Referral,Contacted,2024-11-27,47
1914,Lead_1914,Website,Lost,2024-12-08,157
1915,Lead_1915,LinkedIn,Lost,2024-10-19,383
1916,Lead_1916,Email Campaign,New,2024-08-20,238
1917,Lead_1917,LinkedIn,Lost,2024-04-04,405
1918,Lead_1918,Referral,Lost,2024-12-26,325
1919,Lead_1919,Website,New,2024-07-16,458
1920,Lead_1920,Referral,New,2024-05-31,219
1921,Lead_1921,Referral,Contacted,2024-12-16,42
1922,Lead_1922,Email Campaign,Qualified,2024-01-29,264
1923,Lead_1923,Referral,New,2024-02-26,197
1924,Lead_1924,Referral,Lost,2024-11-12,21
1925,Lead_1925,Referral,Qualified,2024-03-30,332
1926,Lead_1926,Email Campaign,New,2024-10-14,364
1927,Lead_1927,LinkedIn,Contacted,2024-06-20,123
1928,Lead_1928,Email Campaign,New,2024-11-28,245
1929,Lead_1929,Email Campaign,Contacted,2024-04-25,165
1930,Lead_1930,Referral,Qualified,2024-09-14,349
1931,Lead_1931,Cold Call,Qualified,2024-01-28,33
1932,Lead_1932,Referral,Qualified,2024-08-19,249
1933,Lead_1933,Email Campaign,New,2024-08-28,364
1934,Lead_1934,Email Campaign,Qualified,2024-08-19,318
1935,Lead_1935,Referral,New,2024-04-06,457
1936,Lead_1936,Cold Call,New,2024-02-11,201
1937,Lead_1937,LinkedIn,Qualified,2024-02-09,56
1938,Lead_1938,LinkedIn,Qualified,2024-02-27,357
1939,Lead_1939,LinkedIn,Lost,2024-03-18,448
1940,Lead_1940,LinkedIn,New,2024-05-30,214
1941,Lead_1941,Email Campaign,Contacted,2024-08-30,178
1942,Lead_1942,Cold Call,Lost,2024-11-26,11
1943,Lead_1943,Referral,Contacted,2024-02-02,12
1944,Lead_1944,LinkedIn,Qualified,2024-07-29,297
1945,Lead_1945,Referral,Qualified,2024-09-05,304
1946,Lead_1946,Email Campaign,Lost,2024-08-22,156
1947,Lead_1947,Email Campaign,Contacted,2024-06-05,88
1948,Lead_1948,Referral,Contacted,2024-09-04,191
1949,Lead_1949,Referral,New,2024-03-16,181
1950,Lead_1950,Referral,Lost,2024-03-26,317
1951,Lead_1951,LinkedIn,Qualified,2024-04-03,499
1952,Lead_1952,LinkedIn,Contacted,2024-03-23,122
1953,Lead_1953,Website,New,2024-06-11,295
1954,Lead_1954,LinkedIn,Lost,2024-05-13,190
1955,Lead_1955,LinkedIn,Contacted,2024-10-14,363
1956,Lead_1956,Website,Qualified,2024-06-25,76
1957,Lead_1957,Referral,Lost,2024-10-03,500
1958,Lead_1958,LinkedIn,Qualified,2024-03-03,472
1959,Lead_1959,Website,Lost,2024-09-12,394
1960,Lead_1960,LinkedIn,Lost,2024-06-12,80
1961,Lead_1961,Website,Qualified,2024-11-27,362
1962,Lead_1962,Referral,Lost,2024-05-28,497
1963,Lead_1963,Email Campaign,Contacted,2024-10-16,374
1964,Lead_1964,Cold Call,Qualified,2024-12-18,58
1965,Lead_1965,Cold Call,New,2024-03-12,348
1966,Lead_1966,Email Campaign,New,2024-06-06,13
1967,Lead_1967,Cold Call,Contacted,2024-08-16,183
1968,Lead_1968,Website,Qualified,2024-01-29,312
1969,Lead_1969,LinkedIn,Contacted,2024-05-22,101
1970,Lead_1970,Website,New,2024-10-02,435
1971,Lead_1971,Cold Call,New,2024-09-19,202
1972,Lead_1972,LinkedIn,Lost,2024-06-11,309
1973,Lead_1973,Email Campaign,New,2024-12-07,185
1974,Lead_1974,Cold Call,Contacted,2024-08-06,190
1975,Lead_1975,Cold Call,Qualified,2024-01-07,146
1976,Lead_1976,Referral,Qualified,2024-06-06,229
1977,Lead_1977,Email Campaign,New,2024-04-20,373
1978,Lead_1978,Cold Call,Lost,2024-08-14,148
1979,Lead_1979,LinkedIn,Lost,2024-07-31,72
1980,Lead_1980,Email Campaign,New,2024-03-14,107
1981,Lead_1981,Referral,Lost,2024-09-25,172
1982,Lead_1982,Website,Lost,2024-02-15,4
1983,Lead_1983,Cold Call,Qualified,2024-07-31,90
1984,Lead_1984,Email Campaign,Lost,2024-12-29,291
1985,Lead_1985,LinkedIn,Contacted,2024-04-05,427
1986,Lead_1986,Cold Call,Qualified,2024-10-10,252
1987,Lead_1987,Website,Qualified,2024-10-26,156
1988,Lead_1988,Cold Call,Lost,2024-04-24,14
1989,Lead_1989,Website,Contacted,2024-05-14,154
1990,Lead_1990,Cold Call,New,2024-11-30,341
