activity_id,activity_type,activity_date,lead_id,notes
4266,Meeting,2024-01-10,708,Follow-up call
4267,Email,2024-03-15,2803,Product demo scheduled
4268,Email,2024-09-02,2879,Follow-up call
4269,Meeting,2024-07-18,3543,Follow-up call
4270,Demo,2024-04-18,1373,Product demo scheduled
4271,Demo,2024-10-27,549,Product demo scheduled
4272,Demo,2024-10-12,3751,Proposal review
4273,Meeting,2024-11-24,3022,Product demo scheduled
4274,Call,2024-01-19,3711,Product demo scheduled
4275,Call,2024-10-19,2912,Follow-up call
4276,Meeting,2024-11-28,2775,Proposal review
4277,Call,2024-06-10,3797,Follow-up call
4278,Email,2024-02-19,4872,Email sent
4279,Call,2024-10-30,1113,Proposal review
4280,Demo,2024-10-10,4519,Client discussion
4281,Call,2024-11-15,267,Client discussion
4282,Email,2024-06-08,4400,Proposal review
4283,Meeting,2024-01-20,874,Follow-up call
4284,Meeting,2024-12-06,1122,Client discussion
4285,Demo,2024-03-19,2300,Client discussion
4286,Demo,2024-02-08,4350,Client discussion
4287,Call,2024-09-12,2527,Client discussion
4288,Demo,2024-01-12,215,Client discussion
4289,Meeting,2024-04-04,763,Product demo scheduled
4290,Call,2024-07-04,929,Follow-up call
4291,Meeting,2024-06-19,2608,Follow-up call
4292,Email,2024-10-22,1740,Email sent
4293,Call,2024-04-28,403,Client discussion
4294,Meeting,2024-10-08,4435,Follow-up call
4295,Meeting,2024-10-09,2438,Follow-up call
4296,Demo,2024-01-21,2556,Proposal review
4297,Call,2024-12-02,2731,Client discussion
4298,Call,2024-03-11,564,Follow-up call
4299,Call,2024-02-24,3908,Follow-up call
4300,Demo,2024-07-03,3326,Email sent
4301,Call,2024-05-15,1301,Email sent
4302,Email,2024-02-11,2737,Product demo scheduled
4303,Email,2024-11-28,4662,Follow-up call
4304,Call,2024-08-28,1790,Product demo scheduled
4305,Email,2024-12-15,4176,Product demo scheduled
4306,Demo,2024-01-03,4285,Client discussion
4307,Email,2024-09-09,4486,Product demo scheduled
4308,Call,2024-08-08,1729,Email sent
4309,Demo,2024-04-08,4324,Client discussion
4310,Meeting,2024-03-10,3314,Email sent
4311,Demo,2024-10-23,2357,Client discussion
4312,Email,2024-11-11,1022,Proposal review
4313,Meeting,2024-11-27,4959,Proposal review
4314,Call,2024-02-28,3323,Email sent
4315,Email,2024-05-09,1051,Email sent
4316,Email,2024-11-24,4754,Follow-up call
4317,Email,2024-03-08,330,Product demo scheduled
4318,Email,2024-01-24,592,Proposal review
4319,Email,2024-04-21,2266,Follow-up call
4320,Call,2024-11-29,1722,Follow-up call
4321,Call,2024-07-30,877,Client discussion
4322,Email,2024-08-16,1183,Product demo scheduled
4323,Call,2024-07-07,2664,Proposal review
4324,Demo,2024-12-03,4251,Client discussion
4325,Demo,2024-12-05,1652,Product demo scheduled
4326,Email,2024-07-18,2894,Product demo scheduled
4327,Email,2024-09-07,4006,Client discussion
4328,Demo,2024-01-26,2066,Follow-up call
4329,Demo,2024-08-25,1300,Follow-up call
4330,Call,2024-08-22,4295,Client discussion
4331,Email,2024-07-30,905,Client discussion
4332,Email,2024-05-25,2289,Product demo scheduled
4333,Demo,2024-01-08,3877,Email sent
4334,Call,2024-10-27,3723,Client discussion
4335,Meeting,2024-11-25,1838,Proposal review
4336,Email,2024-12-18,2258,Proposal review
4337,Demo,2024-05-18,1315,Proposal review
4338,Email,2024-08-12,1094,Follow-up call
4339,Email,2024-11-26,3981,Proposal review
4340,Email,2024-10-09,4176,Product demo scheduled
4341,Call,2024-05-17,3038,Email sent
4342,Meeting,2024-12-19,810,Client discussion
4343,Meeting,2024-07-25,167,Follow-up call
4344,Call,2024-05-03,2317,Client discussion
4345,Email,2024-12-08,4555,Email sent
4346,Email,2024-11-17,4072,Email sent
4347,Call,2024-03-17,161,Client discussion
4348,Demo,2024-10-17,2796,Follow-up call
4349,Demo,2024-04-09,1535,Follow-up call
4350,Meeting,2024-08-05,2058,Client discussion
4351,Email,2024-11-17,3293,Email sent
4352,Meeting,2024-02-19,3113,Proposal review
4353,Email,2024-05-05,2661,Follow-up call
4354,Meeting,2024-07-01,3862,Product demo scheduled
4355,Meeting,2024-09-09,1865,Proposal review
4356,Call,2024-12-19,625,Follow-up call
4357,Email,2024-04-28,3365,Follow-up call
4358,Email,2024-08-27,3379,Email sent
4359,Call,2024-02-22,4494,Proposal review
4360,Email,2024-04-23,1758,Product demo scheduled
4361,Meeting,2024-02-19,300,Client discussion
4362,Call,2024-10-27,3352,Follow-up call
4363,Meeting,2024-11-25,4823,Proposal review
4364,Email,2024-02-17,2792,Product demo scheduled
4365,Call,2024-02-17,2051,Email sent
4366,Email,2024-01-23,3900,Client discussion
4367,Email,2024-12-02,53,Proposal review
4368,Email,2024-07-29,2710,Follow-up call
4369,Call,2024-09-14,4775,Product demo scheduled
4370,Meeting,2024-01-01,3499,Client discussion
4371,Meeting,2024-08-19,4558,Product demo scheduled
4372,Call,2024-02-19,4684,Follow-up call
4373,Meeting,2024-04-08,1410,Product demo scheduled
4374,Email,2024-01-24,1470,Product demo scheduled
4375,Email,2024-04-11,1087,Client discussion
4376,Demo,2024-02-01,3683,Product demo scheduled
4377,Email,2024-01-17,966,Product demo scheduled
4378,Meeting,2024-11-17,2455,Proposal review
4379,Email,2024-12-18,519,Product demo scheduled
4380,Demo,2024-07-12,63,Product demo scheduled
4381,Meeting,2024-01-18,4367,Product demo scheduled
4382,Demo,2024-02-25,695,Product demo scheduled
4383,Email,2024-02-07,1260,Proposal review
4384,Call,2024-08-10,1879,Product demo scheduled
4385,Meeting,2024-12-31,4262,Email sent
4386,Meeting,2024-08-19,1290,Email sent
4387,Email,2024-08-17,3481,Product demo scheduled
4388,Demo,2024-05-22,2587,Client discussion
4389,Email,2024-01-11,1608,Proposal review
4390,Meeting,2024-07-11,4387,Proposal review
4391,Call,2024-10-24,945,Product demo scheduled
4392,Call,2024-04-27,4371,Follow-up call
4393,Demo,2024-07-21,4757,Product demo scheduled
4394,Call,2024-09-22,1473,Email sent
4395,Email,2024-03-05,1971,Follow-up call
4396,Call,2024-05-03,4416,Email sent
4397,Call,2024-06-22,4302,Email sent
4398,Call,2024-05-12,2140,Client discussion
4399,Email,2024-04-01,361,Proposal review
4400,Demo,2024-04-15,1145,Product demo scheduled
4401,Call,2024-09-22,1211,Email sent
4402,Demo,2024-02-06,3459,Email sent
4403,Call,2024-06-13,3776,Product demo scheduled
4404,Meeting,2024-06-21,246,Follow-up call
4405,Call,2024-01-14,199,Follow-up call
4406,Call,2024-06-14,1352,Email sent
4407,Call,2024-02-12,1560,Proposal review
4408,Call,2024-08-12,4416,Client discussion
4409,Call,2024-11-18,4956,Follow-up call
4410,Email,2024-06-29,2563,Proposal review
4411,Call,2024-09-15,2375,Client discussion
4412,Meeting,2024-03-22,697,Email sent
4413,Email,2024-11-03,4722,Email sent
4414,Demo,2024-05-27,4024,Email sent
4415,Call,2024-03-18,1440,Client discussion
4416,Call,2024-06-09,3109,Proposal review
4417,Call,2024-09-16,3561,Proposal review
4418,Call,2024-01-23,4909,Follow-up call
4419,Call,2024-12-04,2141,Product demo scheduled
4420,Demo,2024-06-25,2798,Follow-up call
4421,Meeting,2024-09-21,2254,Email sent
4422,Email,2024-07-26,3095,Email sent
4423,Call,2024-04-30,3384,Product demo scheduled
4424,Meeting,2024-09-18,1867,Client discussion
4425,Meeting,2024-12-04,402,Client discussion
4426,Meeting,2024-03-28,4726,Proposal review
4427,Call,2024-10-09,323,Proposal review
4428,Call,2024-07-27,1704,Product demo scheduled
4429,Demo,2024-11-04,4574,Proposal review
4430,Meeting,2024-01-09,4308,Product demo scheduled
4431,Email,2024-02-03,498,Client discussion
4432,Call,2024-03-03,3209,Client discussion
4433,Call,2024-10-11,4336,Follow-up call
4434,Meeting,2024-11-16,2119,Product demo scheduled
4435,Demo,2024-09-12,2040,Email sent
4436,Email,2024-07-12,1538,Email sent
4437,Call,2024-07-23,2194,Product demo scheduled
4438,Email,2024-12-10,537,Product demo scheduled
4439,Demo,2024-11-12,2418,Product demo scheduled
4440,Meeting,2024-07-27,2438,Product demo scheduled
4441,Call,2024-05-04,3439,Product demo scheduled
4442,Meeting,2024-09-27,3530,Product demo scheduled
4443,Call,2024-06-07,2064,Follow-up call
4444,Demo,2024-01-21,3197,Client discussion
4445,Demo,2024-03-21,2906,Client discussion
4446,Meeting,2024-01-22,1529,Proposal review
4447,Email,2024-12-11,3024,Client discussion
4448,Email,2024-05-30,1571,Follow-up call
4449,Call,2024-08-28,3091,Client discussion
4450,Demo,2024-05-23,2381,Email sent
4451,Call,2024-04-25,893,Client discussion
4452,Email,2024-10-11,4104,Email sent
4453,Email,2024-05-21,2717,Product demo scheduled
4454,Demo,2024-11-08,505,Client discussion
4455,Call,2024-05-28,472,Client discussion
4456,Email,2024-04-14,1771,Product demo scheduled
4457,Meeting,2024-04-09,4311,Client discussion
4458,Meeting,2024-12-28,1001,Proposal review
4459,Email,2024-03-13,838,Follow-up call
4460,Call,2024-12-30,4915,Proposal review
4461,Demo,2024-03-04,4460,Follow-up call
4462,Email,2024-05-03,4861,Follow-up call
4463,Email,2024-09-09,1776,Product demo scheduled
4464,Demo,2024-11-25,2647,Product demo scheduled
4465,Call,2024-07-27,285,Follow-up call
4466,Call,2024-11-09,4137,Proposal review
4467,Meeting,2024-07-18,781,Proposal review
4468,Demo,2024-10-09,4297,Follow-up call
4469,Call,2024-04-04,1710,Follow-up call
4470,Call,2024-10-27,875,Client discussion
4471,Demo,2024-02-27,4504,Product demo scheduled
4472,Call,2024-05-05,3091,Client discussion
4473,Demo,2024-11-22,4075,Client discussion
4474,Meeting,2024-11-01,981,Proposal review
4475,Call,2024-11-13,1751,Proposal review
4476,Meeting,2024-11-08,2833,Product demo scheduled
4477,Call,2024-02-09,2550,Email sent
4478,Call,2024-03-04,4309,Email sent
4479,Meeting,2024-02-25,4418,Client discussion
4480,Email,2024-04-28,3253,Email sent
4481,Demo,2024-06-24,217,Email sent
4482,Email,2024-07-27,1596,Product demo scheduled
4483,Email,2024-04-20,4970,Email sent
4484,Email,2024-02-07,1968,Proposal review
4485,Meeting,2024-06-20,2767,Proposal review
4486,Call,2024-02-17,2091,Follow-up call
4487,Meeting,2024-03-07,4258,Email sent
4488,Demo,2024-01-22,3006,Follow-up call
4489,Meeting,2024-05-01,4034,Proposal review
4490,Demo,2024-08-10,380,Email sent
4491,Call,2024-02-29,1056,Proposal review
4492,Call,2024-01-22,1581,Follow-up call
4493,Email,2024-07-03,3200,Proposal review
4494,Call,2024-01-14,3165,Product demo scheduled
4495,Demo,2024-02-07,2625,Product demo scheduled
4496,Call,2024-03-30,1791,Client discussion
4497,Meeting,2024-07-01,427,Proposal review
4498,Email,2024-08-11,4687,Follow-up call
4499,Demo,2024-11-16,3976,Proposal review
4500,Email,2024-11-14,1728,Email sent
4501,Meeting,2024-05-28,331,Follow-up call
4502,Email,2024-06-04,4543,Follow-up call
4503,Demo,2024-04-09,2807,Client discussion
4504,Email,2024-09-01,4508,Email sent
4505,Email,2024-07-27,378,Product demo scheduled
4506,Email,2024-11-26,3067,Email sent
4507,Call,2024-01-28,840,Client discussion
4508,Demo,2024-12-19,148,Email sent
4509,Call,2024-09-16,3017,Email sent
4510,Call,2024-05-28,2341,Email sent
4511,Email,2024-01-09,3712,Client discussion
4512,Email,2024-07-25,4898,Email sent
4513,Demo,2024-11-15,4692,Proposal review
4514,Meeting,2024-10-09,4954,Email sent
4515,Demo,2024-02-15,4278,Client discussion
4516,Email,2024-10-01,3000,Email sent
4517,Demo,2024-11-22,4660,Product demo scheduled
4518,Email,2024-06-18,4632,Follow-up call
4519,Meeting,2024-01-11,4100,Client discussion
4520,Email,2024-03-30,1560,Follow-up call
4521,Email,2024-04-24,2412,Product demo scheduled
4522,Demo,2024-07-25,4620,Email sent
4523,Call,2024-07-27,189,Email sent
4524,Demo,2024-03-20,3261,Follow-up call
4525,Demo,2024-08-01,251,Proposal review
4526,Email,2024-04-20,2536,Email sent
4527,Email,2024-09-23,4971,Product demo scheduled
4528,Meeting,2024-12-09,4935,Client discussion
4529,Email,2024-09-23,1135,Email sent
4530,Call,2024-05-25,26,Client discussion
4531,Demo,2024-12-05,966,Product demo scheduled
4532,Demo,2024-06-23,246,Email sent
4533,Email,2024-07-26,4838,Client discussion
4534,Email,2024-08-10,2180,Follow-up call
4535,Demo,2024-10-20,3100,Client discussion
4536,Demo,2024-11-18,597,Product demo scheduled
4537,Call,2024-10-14,3948,Proposal review
4538,Call,2024-12-10,1194,Product demo scheduled
4539,Meeting,2024-10-19,2760,Follow-up call
4540,Meeting,2024-04-08,2188,Proposal review
4541,Email,2024-05-03,4814,Client discussion
4542,Meeting,2024-11-16,333,Follow-up call
4543,Email,2024-09-01,1833,Follow-up call
4544,Call,2024-12-07,4210,Proposal review
4545,Demo,2024-07-18,513,Follow-up call
4546,Call,2024-07-17,4128,Product demo scheduled
4547,Call,2024-02-11,1584,Email sent
4548,Meeting,2024-01-14,393,Follow-up call
4549,Demo,2024-09-27,459,Email sent
4550,Meeting,2024-02-11,2401,Email sent
4551,Call,2024-06-13,446,Proposal review
4552,Demo,2024-03-31,4275,Product demo scheduled
4553,Demo,2024-11-24,3369,Product demo scheduled
4554,Call,2024-07-07,1807,Client discussion
4555,Meeting,2024-01-09,4058,Proposal review
4556,Demo,2024-11-02,2307,Proposal review
4557,Email,2024-01-30,3679,Product demo scheduled
4558,Demo,2024-07-29,1066,Email sent
4559,Email,2024-06-25,160,Email sent
4560,Call,2024-09-08,3885,Proposal review
4561,Call,2024-03-23,4632,Email sent
4562,Call,2024-05-14,187,Proposal review
4563,Meeting,2024-02-04,1600,Product demo scheduled
4564,Email,2024-08-20,1902,Follow-up call
4565,Email,2024-06-09,2932,Product demo scheduled
4566,Email,2024-06-25,3288,Follow-up call
4567,Demo,2024-10-05,649,Proposal review
4568,Call,2024-04-14,1346,Follow-up call
4569,Call,2024-11-04,1339,Follow-up call
4570,Demo,2024-02-27,1793,Proposal review
4571,Email,2024-09-19,2604,Product demo scheduled
4572,Demo,2024-09-10,4474,Email sent
4573,Meeting,2024-07-11,994,Product demo scheduled
4574,Email,2024-08-17,609,Email sent
4575,Meeting,2024-06-06,2168,Email sent
4576,Call,2024-03-27,4742,Client discussion
4577,Call,2024-03-13,3241,Client discussion
4578,Call,2024-02-18,3533,Client discussion
4579,Meeting,2024-01-28,1938,Proposal review
4580,Email,2024-12-15,2050,Follow-up call
4581,Demo,2024-08-28,4377,Follow-up call
4582,Email,2024-08-25,4094,Email sent
4583,Email,2024-04-05,616,Follow-up call
4584,Email,2024-11-23,756,Proposal review
4585,Email,2024-02-22,1585,Client discussion
4586,Demo,2024-03-28,4691,Email sent
4587,Meeting,2024-09-08,4969,Proposal review
4588,Email,2024-08-06,1898,Email sent
4589,Email,2024-02-28,4222,Product demo scheduled
4590,Meeting,2024-07-28,239,Client discussion
4591,Email,2024-10-20,3684,Follow-up call
4592,Demo,2024-12-25,4822,Email sent
4593,Demo,2024-07-25,975,Proposal review
4594,Demo,2024-12-24,501,Proposal review
4595,Demo,2024-04-30,3319,Email sent
4596,Email,2024-01-08,2991,Follow-up call
4597,Demo,2024-10-03,1177,Follow-up call
4598,Email,2024-04-02,1835,Client discussion
4599,Meeting,2024-12-11,1305,Follow-up call
4600,Demo,2024-12-13,2999,Follow-up call
4601,Meeting,2024-10-03,3665,Follow-up call
4602,Meeting,2024-07-26,4665,Product demo scheduled
4603,Call,2024-09-24,1428,Follow-up call
4604,Email,2024-06-16,4652,Proposal review
4605,Demo,2024-10-31,324,Email sent
4606,Meeting,2024-04-30,3523,Email sent
4607,Meeting,2024-10-06,133,Product demo scheduled
4608,Email,2024-01-20,2711,Follow-up call
4609,Email,2024-12-05,4443,Proposal review
4610,Meeting,2024-09-16,2391,Product demo scheduled
4611,Meeting,2024-11-06,2767,Email sent
4612,Call,2024-11-27,689,Client discussion
4613,Meeting,2024-08-19,4471,Email sent
4614,Demo,2024-01-19,3616,Follow-up call
4615,Meeting,2024-04-01,1928,Email sent
4616,Demo,2024-08-17,3199,Proposal review
4617,Email,2024-10-03,1530,Follow-up call
4618,Demo,2024-05-20,3117,Follow-up call
4619,Call,2024-11-17,3780,Proposal review
4620,Demo,2024-07-15,4440,Product demo scheduled
4621,Demo,2024-09-15,4074,Product demo scheduled
4622,Email,2024-06-12,4229,Email sent
4623,Email,2024-09-09,313,Email sent
4624,Meeting,2024-12-14,4296,Follow-up call
4625,Demo,2024-11-25,1526,Product demo scheduled
4626,Meeting,2024-01-27,2207,Follow-up call
4627,Meeting,2024-07-18,3121,Email sent
4628,Meeting,2024-12-17,3741,Email sent
4629,Call,2024-01-16,1023,Product demo scheduled
4630,Meeting,2024-10-04,1442,Client discussion
4631,Meeting,2024-05-17,2058,Product demo scheduled
4632,Demo,2024-08-23,4863,Proposal review
4633,Email,2024-03-12,2892,Email sent
4634,Meeting,2024-04-05,2021,Product demo scheduled
4635,Meeting,2024-07-19,1821,Product demo scheduled
4636,Call,2024-06-23,3317,Product demo scheduled
4637,Meeting,2024-02-10,2686,Product demo scheduled
4638,Meeting,2024-09-04,1458,Client discussion
4639,Demo,2024-03-26,4715,Product demo scheduled
4640,Demo,2024-10-28,1816,Product demo scheduled
4641,Meeting,2024-09-28,4981,Client discussion
4642,Call,2024-04-24,4133,Follow-up call
4643,Demo,2024-07-08,2997,Follow-up call
4644,Demo,2024-09-22,2154,Proposal review
4645,Meeting,2024-01-09,4997,Client discussion
4646,Demo,2024-12-14,2354,Client discussion
4647,Email,2024-01-04,1591,Client discussion
4648,Call,2024-12-11,4197,Email sent
4649,Call,2024-02-27,3943,Email sent
4650,Demo,2024-03-25,385,Product demo scheduled
4651,Meeting,2024-10-24,1934,Client discussion
4652,Call,2024-02-14,2984,Product demo scheduled
4653,Demo,2024-06-06,723,Client discussion
4654,Meeting,2024-08-20,881,Client discussion
4655,Meeting,2024-04-13,879,Product demo scheduled
4656,Email,2024-07-06,1757,Proposal review
4657,Demo,2024-09-25,798,Product demo scheduled
4658,Demo,2024-08-17,2600,Follow-up call
4659,Call,2024-11-13,2178,Product demo scheduled
4660,Call,2024-05-25,714,Follow-up call
4661,Meeting,2024-03-31,3741,Proposal review
4662,Call,2024-12-22,4848,Email sent
4663,Demo,2024-10-14,493,Email sent
4664,Email,2024-09-01,56,Client discussion
4665,Meeting,2024-03-07,1926,Email sent
4666,Meeting,2024-07-24,1334,Product demo scheduled
4667,Meeting,2024-10-12,3508,Proposal review
4668,Call,2024-06-15,4781,Email sent
4669,Demo,2024-08-18,4415,Proposal review
4670,Meeting,2024-06-01,1373,Product demo scheduled
4671,Demo,2024-12-27,2768,Email sent
4672,Meeting,2024-12-08,2291,Email sent
4673,Meeting,2024-10-28,3457,Client discussion
4674,Meeting,2024-12-30,2360,Product demo scheduled
4675,Email,2024-06-04,973,Follow-up call
4676,Demo,2024-06-19,209,Product demo scheduled
4677,Call,2024-01-21,352,Product demo scheduled
4678,Meeting,2024-07-09,1881,Email sent
4679,Email,2024-02-07,1937,Product demo scheduled
4680,Call,2024-06-15,2600,Follow-up call
4681,Email,2024-01-03,2655,Client discussion
4682,Demo,2024-01-18,4275,Product demo scheduled
4683,Demo,2024-10-11,1493,Follow-up call
4684,Meeting,2024-06-04,2330,Email sent
4685,Demo,2024-07-16,4805,Email sent
4686,Demo,2024-03-14,4093,Product demo scheduled
4687,Demo,2024-08-17,3614,Client discussion
4688,Demo,2024-03-17,53,Product demo scheduled
4689,Meeting,2024-09-20,1374,Client discussion
4690,Meeting,2024-04-17,571,Email sent
4691,Email,2024-03-29,4452,Follow-up call
4692,Email,2024-04-07,516,Product demo scheduled
4693,Email,2024-11-06,1174,Follow-up call
4694,Meeting,2024-11-15,759,Follow-up call
4695,Demo,2024-01-05,737,Email sent
4696,Email,2024-07-31,2150,Proposal review
