opportunity_id,opportunity_name,stage,deal_value,probability,expected_close_date,customer_id
2425,Deal_2425,Won,3791788,84,2025-04-29,374
2426,Deal_2426,Won,1294317,91,2025-09-03,48
2427,Deal_2427,Won,3903643,85,2025-04-05,418
2428,Deal_2428,Proposal,4828637,52,2025-09-09,483
2429,Deal_2429,Proposal,226557,58,2025-06-08,84
2430,Deal_2430,Proposal,1625783,65,2025-02-05,74
2431,Deal_2431,Prospecting,2107338,67,2025-08-21,466
2432,Deal_2432,Won,4468938,83,2025-03-12,373
2433,Deal_2433,Prospecting,886595,78,2025-07-13,197
2434,Deal_2434,Prospecting,163682,47,2025-11-26,479
2435,Deal_2435,Prospecting,2133251,48,2025-02-12,138
2436,Deal_2436,Proposal,163220,80,2025-01-05,491
2437,Deal_2437,Prospecting,2888620,74,2025-12-29,44
2438,Deal_2438,Proposal,4080100,48,2025-10-16,457
2439,Deal_2439,Won,2628532,85,2025-06-19,246
2440,Deal_2440,Proposal,518717,55,2025-10-06,355
2441,Deal_2441,Negotiation,4610155,80,2025-03-05,11
2442,Deal_2442,Prospecting,4618789,46,2025-06-01,53
2443,Deal_2443,Lost,3533660,38,2025-03-14,1
2444,Deal_2444,Proposal,1951488,41,2025-08-07,198
2445,Deal_2445,Proposal,2456240,62,2025-04-26,472
2446,Deal_2446,Won,4175690,83,2025-03-28,57
2447,Deal_2447,Proposal,2414029,46,2025-07-02,40
2448,Deal_2448,Lost,1042799,20,2025-07-04,473
2449,Deal_2449,Prospecting,1317543,42,2025-04-02,220
2450,Deal_2450,Lost,1571403,20,2025-12-14,218
2451,Deal_2451,Proposal,2457577,59,2025-06-28,449
2452,Deal_2452,Prospecting,4238019,57,2025-12-05,189
2453,Deal_2453,Negotiation,68276,44,2025-03-18,399
2454,Deal_2454,Proposal,1289670,60,2025-07-19,229
2455,Deal_2455,Won,999288,82,2025-10-23,219
2456,Deal_2456,Negotiation,808724,49,2025-06-15,66
2457,Deal_2457,Proposal,3007896,64,2025-06-13,254
2458,Deal_2458,Won,3522416,95,2025-11-05,407
2459,Deal_2459,Negotiation,2112826,48,2025-07-16,215
2460,Deal_2460,Lost,4569339,25,2025-10-01,253
2461,Deal_2461,Lost,1980340,27,2025-07-16,43
2462,Deal_2462,Lost,3588656,32,2025-09-27,296
2463,Deal_2463,Proposal,2022942,45,2025-07-05,2
2464,Deal_2464,Proposal,3090018,41,2025-10-13,243
2465,Deal_2465,Proposal,549771,47,2025-06-28,185
2466,Deal_2466,Proposal,3912017,58,2025-03-15,428
2467,Deal_2467,Lost,3582249,39,2025-05-05,108
2468,Deal_2468,Proposal,1205961,43,2025-03-02,493
2469,Deal_2469,Proposal,271013,64,2025-12-23,495
2470,Deal_2470,Won,503683,91,2025-12-26,55
2471,Deal_2471,Lost,4049911,12,2025-11-01,446
2472,Deal_2472,Proposal,1282174,41,2025-07-07,73
2473,Deal_2473,Prospecting,696470,55,2025-01-07,292
2474,Deal_2474,Won,1580287,84,2025-08-29,381
2475,Deal_2475,Proposal,2562452,73,2025-08-29,211
2476,Deal_2476,Negotiation,160808,68,2025-05-27,57
2477,Deal_2477,Proposal,319434,43,2025-11-06,385
2478,Deal_2478,Proposal,1395103,72,2025-01-06,203
2479,Deal_2479,Won,4698596,94,2025-12-31,425
2480,Deal_2480,Negotiation,4260011,76,2025-06-06,364
2481,Deal_2481,Proposal,1365339,67,2025-05-20,499
2482,Deal_2482,Prospecting,3217205,73,2025-03-06,381
2483,Deal_2483,Proposal,519735,65,2025-04-23,201
2484,Deal_2484,Proposal,697678,75,2025-12-21,240
2485,Deal_2485,Won,3448224,90,2025-07-14,85
2486,Deal_2486,Prospecting,3608631,63,2025-04-10,139
2487,Deal_2487,Prospecting,702705,46,2025-07-05,309
2488,Deal_2488,Negotiation,2059322,41,2025-05-25,84
2489,Deal_2489,Lost,597936,13,2025-04-19,306
2490,Deal_2490,Prospecting,1624909,59,2025-10-10,104
2491,Deal_2491,Prospecting,2307944,55,2025-02-13,292
2492,Deal_2492,Lost,4778988,11,2025-09-05,24
2493,Deal_2493,Prospecting,831909,60,2025-06-08,5
2494,Deal_2494,Negotiation,3389810,58,2025-09-14,100
2495,Deal_2495,Negotiation,3034979,65,2025-03-08,360
2496,Deal_2496,Prospecting,3466567,61,2025-09-15,52
2497,Deal_2497,Lost,1309857,35,2025-01-13,301
2498,Deal_2498,Won,4968729,95,2025-01-20,149
2499,Deal_2499,Proposal,3934816,49,2025-02-10,454
2500,Deal_2500,Prospecting,1858979,54,2025-12-15,335
2501,Deal_2501,Proposal,4257892,50,2025-09-22,374
2502,Deal_2502,Lost,4439650,30,2025-06-24,230
2503,Deal_2503,Proposal,2489756,61,2025-07-04,320
2504,Deal_2504,Won,3301711,81,2025-05-03,107
2505,Deal_2505,Lost,679131,29,2025-03-20,291
2506,Deal_2506,Won,175340,83,2025-03-15,393
2507,Deal_2507,Negotiation,781215,75,2025-09-13,49
2508,Deal_2508,Won,1473694,90,2025-06-01,83
2509,Deal_2509,Prospecting,4886130,57,2025-07-06,181
2510,Deal_2510,Prospecting,1553123,44,2025-12-30,396
2511,Deal_2511,Won,4020000,88,2025-05-12,391
2512,Deal_2512,Won,1228156,100,2025-03-05,498
2513,Deal_2513,Lost,382127,25,2025-07-06,440
2514,Deal_2514,Negotiation,3481219,65,2025-11-14,470
2515,Deal_2515,Proposal,3126373,68,2025-09-20,433
2516,Deal_2516,Lost,2681048,40,2025-07-11,43
2517,Deal_2517,Won,3825647,96,2025-05-15,450
2518,Deal_2518,Prospecting,528642,79,2025-05-06,359
2519,Deal_2519,Lost,1346561,10,2025-02-23,149
2520,Deal_2520,Won,4832628,85,2025-07-24,438
2521,Deal_2521,Prospecting,3306650,54,2025-08-25,343
2522,Deal_2522,Prospecting,3958064,62,2025-08-28,329
2523,Deal_2523,Lost,3949469,38,2025-02-25,44
2524,Deal_2524,Proposal,3379814,46,2025-08-10,103
2525,Deal_2525,Won,590826,90,2025-06-12,176
2526,Deal_2526,Lost,1833713,25,2025-12-26,380
2527,Deal_2527,Won,2385179,83,2025-08-21,20
2528,Deal_2528,Lost,3992373,14,2025-03-16,328
2529,Deal_2529,Proposal,4816462,60,2025-01-17,308
2530,Deal_2530,Won,3082421,81,2025-08-09,243
2531,Deal_2531,Proposal,1824130,43,2025-01-12,488
2532,Deal_2532,Won,2164527,88,2025-11-22,91
2533,Deal_2533,Prospecting,630987,49,2025-05-21,208
2534,Deal_2534,Prospecting,3836793,59,2025-08-03,269
2535,Deal_2535,Proposal,1594160,56,2025-01-28,48
2536,Deal_2536,Won,2540619,90,2025-03-26,102
2537,Deal_2537,Negotiation,4090165,66,2025-09-01,275
2538,Deal_2538,Proposal,3025375,67,2025-12-21,293
2539,Deal_2539,Won,4755241,80,2025-11-02,102
2540,Deal_2540,Prospecting,1263137,77,2025-06-15,341
2541,Deal_2541,Negotiation,1312538,40,2025-08-23,479
2542,Deal_2542,Proposal,2704221,71,2025-02-28,406
2543,Deal_2543,Won,4417878,88,2025-01-02,231
2544,Deal_2544,Proposal,3819241,80,2025-11-24,497
2545,Deal_2545,Lost,356066,13,2025-04-22,382
2546,Deal_2546,Proposal,4630903,66,2025-03-27,308
2547,Deal_2547,Won,2969953,86,2025-04-18,488
2548,Deal_2548,Proposal,170552,76,2025-07-09,417
2549,Deal_2549,Negotiation,2582893,41,2025-06-07,258
2550,Deal_2550,Prospecting,3875184,71,2025-07-31,211
2551,Deal_2551,Negotiation,4600543,62,2025-08-07,268
2552,Deal_2552,Negotiation,1524833,47,2025-08-23,220
2553,Deal_2553,Negotiation,4686833,51,2025-11-01,84
2554,Deal_2554,Lost,3250785,23,2025-05-26,433
2555,Deal_2555,Won,2426059,100,2025-12-26,318
2556,Deal_2556,Prospecting,920838,45,2025-02-15,333
2557,Deal_2557,Prospecting,3500063,79,2025-02-23,255
2558,Deal_2558,Lost,4619557,39,2025-02-21,325
2559,Deal_2559,Won,4925740,96,2025-01-17,342
2560,Deal_2560,Negotiation,1827303,66,2025-04-25,398
2561,Deal_2561,Won,3246729,97,2025-02-28,101
2562,Deal_2562,Won,2991160,83,2025-08-26,212
2563,Deal_2563,Won,3192739,80,2025-04-25,260
2564,Deal_2564,Negotiation,2268779,57,2025-06-07,430
2565,Deal_2565,Won,84876,87,2025-08-01,17
2566,Deal_2566,Prospecting,1336605,41,2025-07-11,431
2567,Deal_2567,Lost,2713139,36,2025-06-21,88
2568,Deal_2568,Lost,2078626,23,2025-10-12,499
2569,Deal_2569,Won,3349388,86,2025-01-27,411
2570,Deal_2570,Lost,1131043,23,2025-11-22,200
2571,Deal_2571,Proposal,2718625,65,2025-09-22,82
2572,Deal_2572,Won,885320,87,2025-12-30,411
2573,Deal_2573,Proposal,1042982,72,2025-11-20,296
2574,Deal_2574,Won,2232968,100,2025-10-11,82
2575,Deal_2575,Negotiation,832274,53,2025-02-17,14
2576,Deal_2576,Won,1333864,80,2025-01-15,317
2577,Deal_2577,Lost,710791,39,2025-10-20,196
2578,Deal_2578,Prospecting,3855963,48,2025-11-21,324
2579,Deal_2579,Negotiation,2060932,51,2025-12-01,460
2580,Deal_2580,Proposal,1675954,59,2025-10-02,431
2581,Deal_2581,Proposal,2235062,64,2025-12-04,27
2582,Deal_2582,Negotiation,1256026,45,2025-11-18,12
2583,Deal_2583,Lost,917543,37,2025-02-26,236
2584,Deal_2584,Lost,948224,13,2025-03-14,145
2585,Deal_2585,Negotiation,828271,51,2025-02-09,254
2586,Deal_2586,Negotiation,3328269,53,2025-02-21,252
2587,Deal_2587,Prospecting,667199,66,2025-09-07,492
2588,Deal_2588,Prospecting,3572436,53,2025-07-12,456
2589,Deal_2589,Negotiation,3832243,80,2025-03-24,93
2590,Deal_2590,Negotiation,1548851,40,2025-12-04,291
2591,Deal_2591,Lost,313825,37,2025-03-02,500
2592,Deal_2592,Negotiation,4109339,62,2025-11-11,308
2593,Deal_2593,Lost,1378657,10,2025-09-25,380
2594,Deal_2594,Negotiation,1667703,47,2025-11-07,16
2595,Deal_2595,Lost,4395256,10,2025-09-20,390
2596,Deal_2596,Proposal,3110924,53,2025-02-28,461
2597,Deal_2597,Proposal,2797602,41,2025-03-12,113
2598,Deal_2598,Prospecting,2294712,48,2025-05-21,247
2599,Deal_2599,Proposal,2973877,45,2025-12-29,283
2600,Deal_2600,Negotiation,4209086,69,2025-08-12,263
2601,Deal_2601,Won,2147933,86,2025-03-30,102
2602,Deal_2602,Negotiation,913142,65,2025-10-26,407
2603,Deal_2603,Lost,1439599,19,2025-04-16,489
2604,Deal_2604,Won,3792642,93,2025-08-05,306
2605,Deal_2605,Negotiation,952271,60,2025-11-07,197
2606,Deal_2606,Won,4807532,86,2025-06-30,192
2607,Deal_2607,Prospecting,1452986,68,2025-01-18,491
2608,Deal_2608,Lost,4973016,18,2025-07-29,151
2609,Deal_2609,Lost,4500141,36,2025-06-30,204
2610,Deal_2610,Prospecting,1559146,47,2025-06-15,220
2611,Deal_2611,Proposal,2107877,62,2025-02-07,111
2612,Deal_2612,Negotiation,1266680,63,2025-06-10,63
2613,Deal_2613,Prospecting,141444,60,2025-06-18,110
2614,Deal_2614,Won,2747451,98,2025-04-30,288
2615,Deal_2615,Prospecting,2429128,64,2025-11-05,109
2616,Deal_2616,Lost,913357,16,2025-10-15,143
2617,Deal_2617,Lost,677670,40,2025-10-21,458
2618,Deal_2618,Won,2715759,93,2025-06-13,102
2619,Deal_2619,Proposal,4193420,43,2025-09-13,24
2620,Deal_2620,Negotiation,1050417,66,2025-03-05,232
2621,Deal_2621,Proposal,2792024,78,2025-10-30,197
2622,Deal_2622,Proposal,228414,76,2025-05-26,10
2623,Deal_2623,Lost,3923623,10,2025-05-26,68
2624,Deal_2624,Won,4525045,81,2025-09-28,21
2625,Deal_2625,Negotiation,632623,41,2025-08-29,49
2626,Deal_2626,Won,2354128,89,2025-06-12,386
2627,Deal_2627,Negotiation,719135,65,2025-10-12,397
2628,Deal_2628,Negotiation,444875,71,2025-07-21,153
2629,Deal_2629,Won,1068485,95,2025-07-11,481
2630,Deal_2630,Lost,295687,13,2025-04-25,25
2631,Deal_2631,Prospecting,931942,48,2025-06-15,442
2632,Deal_2632,Won,1477669,87,2025-02-15,98
2633,Deal_2633,Negotiation,91451,74,2025-12-19,445
2634,Deal_2634,Prospecting,411349,56,2025-02-26,25
2635,Deal_2635,Negotiation,2262303,44,2025-06-18,353
2636,Deal_2636,Lost,3233950,35,2025-05-19,358
2637,Deal_2637,Proposal,4944360,48,2025-08-24,62
2638,Deal_2638,Proposal,1291526,60,2025-10-27,455
2639,Deal_2639,Won,3797860,100,2025-12-09,63
2640,Deal_2640,Lost,2067656,26,2025-10-23,245
2641,Deal_2641,Won,2750388,88,2025-09-05,116
2642,Deal_2642,Prospecting,2534992,56,2025-12-31,43
2643,Deal_2643,Negotiation,2083199,75,2025-12-04,332
2644,Deal_2644,Proposal,680356,44,2025-09-11,31
2645,Deal_2645,Proposal,1863075,40,2025-08-28,420
2646,Deal_2646,Won,4140667,86,2025-02-23,175
2647,Deal_2647,Proposal,4476204,77,2025-09-21,440
2648,Deal_2648,Negotiation,3858612,59,2025-12-02,79
2649,Deal_2649,Lost,1141026,13,2025-04-23,470
2650,Deal_2650,Negotiation,3845273,64,2025-11-14,263
2651,Deal_2651,Proposal,1626668,65,2025-02-05,143
2652,Deal_2652,Won,2626533,85,2025-10-23,332
2653,Deal_2653,Prospecting,3916763,49,2025-02-24,382
2654,Deal_2654,Prospecting,189149,55,2025-08-24,96
2655,Deal_2655,Negotiation,4044994,41,2025-12-05,272
2656,Deal_2656,Won,2277835,91,2025-03-02,475
2657,Deal_2657,Lost,3023147,12,2025-08-09,109
2658,Deal_2658,Proposal,4262678,65,2025-08-09,261
2659,Deal_2659,Negotiation,3752233,43,2025-05-20,190
2660,Deal_2660,Prospecting,3258831,43,2025-08-05,100
2661,Deal_2661,Negotiation,3428026,52,2025-04-01,305
2662,Deal_2662,Negotiation,4190753,73,2025-09-23,222
2663,Deal_2663,Prospecting,2138295,43,2025-02-26,113
2664,Deal_2664,Prospecting,349372,43,2025-10-22,137
2665,Deal_2665,Proposal,4513844,44,2025-02-21,142
2666,Deal_2666,Proposal,3443690,79,2025-07-20,202
2667,Deal_2667,Prospecting,2300386,54,2025-09-11,106
2668,Deal_2668,Proposal,2966157,53,2025-11-23,148
2669,Deal_2669,Lost,76062,19,2025-02-18,95
2670,Deal_2670,Lost,4049338,39,2025-06-06,437
2671,Deal_2671,Proposal,2693355,50,2025-12-15,36
2672,Deal_2672,Proposal,2836320,51,2025-08-22,73
2673,Deal_2673,Prospecting,3639674,70,2025-06-21,11
2674,Deal_2674,Proposal,695730,56,2025-03-29,348
2675,Deal_2675,Prospecting,3003994,78,2025-08-31,299
2676,Deal_2676,Prospecting,2126267,71,2025-08-30,57
2677,Deal_2677,Prospecting,4808578,41,2025-12-15,149
2678,Deal_2678,Proposal,4270698,73,2025-03-27,387
2679,Deal_2679,Proposal,888797,46,2025-06-05,412
2680,Deal_2680,Negotiation,4165969,68,2025-06-29,280
2681,Deal_2681,Negotiation,2176821,71,2025-07-06,235
2682,Deal_2682,Prospecting,2576095,62,2025-12-30,171
2683,Deal_2683,Lost,4113062,34,2025-02-27,139
2684,Deal_2684,Lost,223873,33,2025-03-17,211
2685,Deal_2685,Proposal,3046363,49,2025-09-12,16
2686,Deal_2686,Proposal,3663145,76,2025-07-04,106
2687,Deal_2687,Prospecting,3219033,52,2025-11-24,56
2688,Deal_2688,Negotiation,4621090,80,2025-08-19,491
2689,Deal_2689,Lost,2275575,15,2025-12-14,179
2690,Deal_2690,Negotiation,4992130,65,2025-08-02,484
2691,Deal_2691,Negotiation,1648639,59,2025-01-22,297
2692,Deal_2692,Lost,2929594,32,2025-11-10,63
2693,Deal_2693,Won,4803508,94,2025-06-27,148
2694,Deal_2694,Prospecting,4235303,40,2025-12-17,76
2695,Deal_2695,Won,4438803,84,2025-05-29,320
2696,Deal_2696,Lost,1414044,31,2025-06-05,250
2697,Deal_2697,Negotiation,2522347,44,2025-01-08,233
2698,Deal_2698,Prospecting,2424121,53,2025-10-31,64
2699,Deal_2699,Prospecting,2615416,71,2025-01-03,221
2700,Deal_2700,Negotiation,468608,40,2025-05-09,71
2701,Deal_2701,Negotiation,4261024,58,2025-12-07,491
2702,Deal_2702,Lost,771449,14,2026-01-01,139
2703,Deal_2703,Proposal,3674304,52,2025-10-27,471
2704,Deal_2704,Prospecting,1885912,58,2025-01-17,243
2705,Deal_2705,Negotiation,3290022,55,2025-08-05,205
2706,Deal_2706,Prospecting,2583549,56,2025-11-02,160
2707,Deal_2707,Proposal,3705891,76,2025-12-14,449
2708,Deal_2708,Negotiation,1217495,77,2025-12-16,394
2709,Deal_2709,Proposal,1188256,56,2025-08-02,284
2710,Deal_2710,Proposal,2608492,59,2025-02-13,153
2711,Deal_2711,Lost,3918443,39,2025-10-07,94
2712,Deal_2712,Won,855661,93,2025-03-12,270
2713,Deal_2713,Won,4276307,90,2025-12-17,365
2714,Deal_2714,Negotiation,3021193,69,2025-08-07,239
2715,Deal_2715,Won,3919530,93,2025-01-15,468
2716,Deal_2716,Lost,3580921,10,2025-02-15,387
2717,Deal_2717,Proposal,2586631,79,2025-05-05,298
2718,Deal_2718,Lost,1117658,21,2025-11-14,279
2719,Deal_2719,Lost,2510741,38,2025-01-28,387
2720,Deal_2720,Won,3430123,84,2025-12-10,4
2721,Deal_2721,Won,3910611,96,2025-01-28,44
2722,Deal_2722,Prospecting,947991,57,2025-06-20,305
2723,Deal_2723,Prospecting,4793283,58,2025-09-04,354
2724,Deal_2724,Negotiation,1068735,43,2025-10-27,346
2725,Deal_2725,Lost,494766,33,2025-12-26,105
2726,Deal_2726,Lost,4764810,14,2025-09-11,70
2727,Deal_2727,Proposal,1348350,80,2025-06-04,322
2728,Deal_2728,Negotiation,4118098,40,2025-11-16,353
2729,Deal_2729,Proposal,613228,47,2025-01-01,79
2730,Deal_2730,Lost,1065310,38,2025-09-24,50
2731,Deal_2731,Proposal,919118,53,2025-08-31,13
2732,Deal_2732,Lost,3327545,24,2025-01-29,475
2733,Deal_2733,Prospecting,3443672,59,2025-09-05,95
2734,Deal_2734,Proposal,2233315,74,2025-11-10,349
2735,Deal_2735,Won,1083447,99,2025-08-10,75
2736,Deal_2736,Prospecting,1238549,51,2025-12-03,124
2737,Deal_2737,Proposal,4635892,72,2025-04-13,244
2738,Deal_2738,Won,2478074,89,2025-12-08,52
2739,Deal_2739,Lost,3131466,25,2025-12-08,141
2740,Deal_2740,Won,950398,92,2025-08-26,214
2741,Deal_2741,Won,284634,84,2025-05-26,235
2742,Deal_2742,Prospecting,3316770,76,2025-01-06,298
2743,Deal_2743,Negotiation,3778563,42,2025-01-22,465
2744,Deal_2744,Negotiation,3975089,48,2025-08-23,142
2745,Deal_2745,Prospecting,3051004,50,2025-09-14,439
2746,Deal_2746,Lost,2976232,16,2025-12-28,269
2747,Deal_2747,Won,576517,96,2025-03-31,336
2748,Deal_2748,Proposal,4774025,62,2025-06-23,236
2749,Deal_2749,Proposal,2591160,57,2025-07-21,35
2750,Deal_2750,Won,4007345,92,2025-11-07,338
2751,Deal_2751,Proposal,4302858,76,2025-12-04,270
2752,Deal_2752,Negotiation,2768551,48,2025-10-29,490
2753,Deal_2753,Lost,4953084,21,2025-11-13,425
2754,Deal_2754,Won,426892,82,2025-01-16,437
2755,Deal_2755,Proposal,859839,54,2025-12-07,55
2756,Deal_2756,Won,2765051,95,2025-04-29,396
2757,Deal_2757,Proposal,1509600,46,2025-07-16,387
2758,Deal_2758,Won,569478,82,2025-11-10,129
2759,Deal_2759,Prospecting,661375,42,2025-08-15,391
2760,Deal_2760,Negotiation,297123,78,2025-03-31,165
2761,Deal_2761,Prospecting,3217781,68,2025-03-10,327
2762,Deal_2762,Lost,1725493,27,2025-04-11,130
2763,Deal_2763,Won,2449891,94,2025-04-26,104
2764,Deal_2764,Proposal,4483626,67,2025-04-09,45
2765,Deal_2765,Lost,857035,10,2025-04-15,18
2766,Deal_2766,Proposal,3066216,40,2025-07-28,291
2767,Deal_2767,Lost,653687,37,2025-06-24,95
2768,Deal_2768,Lost,1644983,25,2025-04-17,293
2769,Deal_2769,Won,3003679,96,2025-07-02,317
2770,Deal_2770,Lost,1206567,37,2025-02-04,225
2771,Deal_2771,Won,3205108,100,2025-02-06,292
2772,Deal_2772,Prospecting,4388981,48,2025-06-02,52
2773,Deal_2773,Prospecting,1984190,71,2025-01-27,308
2774,Deal_2774,Lost,239100,20,2025-04-25,421
2775,Deal_2775,Negotiation,3325134,56,2025-12-27,184
2776,Deal_2776,Prospecting,2466497,50,2025-02-08,274
2777,Deal_2777,Lost,4393283,17,2025-11-09,257
2778,Deal_2778,Negotiation,525199,65,2025-10-07,358
2779,Deal_2779,Prospecting,4000855,77,2025-05-15,335
2780,Deal_2780,Prospecting,2885729,42,2025-08-04,134
2781,Deal_2781,Proposal,548215,61,2025-03-13,105
2782,Deal_2782,Lost,2814962,36,2025-12-06,468
2783,Deal_2783,Prospecting,4190240,55,2025-02-07,413
2784,Deal_2784,Lost,346638,38,2025-06-27,37
2785,Deal_2785,Won,726067,99,2025-10-10,246
2786,Deal_2786,Proposal,400148,57,2025-02-23,19
2787,Deal_2787,Won,1939492,96,2025-11-29,180
2788,Deal_2788,Won,2595257,95,2025-04-27,11
2789,Deal_2789,Prospecting,1695629,41,2025-10-01,312
2790,Deal_2790,Won,4684672,80,2025-09-04,27
2791,Deal_2791,Won,1100567,92,2025-08-09,360
2792,Deal_2792,Won,1205702,97,2025-03-01,225
2793,Deal_2793,Prospecting,3134563,79,2025-06-30,100
2794,Deal_2794,Negotiation,535889,67,2025-05-02,119
2795,Deal_2795,Prospecting,134302,77,2025-04-27,212
2796,Deal_2796,Lost,434028,28,2025-01-08,448
2797,Deal_2797,Proposal,692665,43,2025-01-30,65
2798,Deal_2798,Won,2420586,85,2025-01-23,161
2799,Deal_2799,Negotiation,2098870,78,2025-05-30,67
2800,Deal_2800,Lost,4065638,22,2025-12-03,63
2801,Deal_2801,Prospecting,2148820,44,2025-10-06,106
2802,Deal_2802,Won,1897903,91,2025-08-16,366
2803,Deal_2803,Negotiation,4675527,63,2025-05-30,445
2804,Deal_2804,Proposal,2294248,73,2025-06-13,358
2805,Deal_2805,Lost,925587,26,2025-01-28,178
2806,Deal_2806,Won,4128605,99,2025-05-24,41
2807,Deal_2807,Proposal,4420422,48,2025-04-29,157
2808,Deal_2808,Lost,1079685,16,2025-07-10,372
2809,Deal_2809,Proposal,2022205,42,2025-12-24,226
2810,Deal_2810,Won,228590,83,2025-09-13,429
2811,Deal_2811,Prospecting,2381758,57,2025-10-29,197
2812,Deal_2812,Negotiation,550968,45,2025-05-23,438
2813,Deal_2813,Lost,4205359,22,2025-01-10,442
2814,Deal_2814,Won,3774707,92,2025-01-23,115
2815,Deal_2815,Proposal,1597084,64,2025-12-04,221
2816,Deal_2816,Lost,2609767,11,2025-01-17,278
2817,Deal_2817,Negotiation,2870403,41,2025-05-15,415
2818,Deal_2818,Lost,279387,16,2025-06-24,372
2819,Deal_2819,Lost,3636542,23,2025-01-30,414
2820,Deal_2820,Prospecting,3305707,75,2025-12-14,148
2821,Deal_2821,Lost,3605385,24,2025-10-21,369
2822,Deal_2822,Lost,4402956,34,2025-05-14,84
2823,Deal_2823,Won,2048392,94,2025-03-09,465
2824,Deal_2824,Prospecting,2351773,57,2025-02-13,128
2825,Deal_2825,Lost,2881426,19,2025-10-20,203
2826,Deal_2826,Prospecting,2350742,79,2025-07-05,138
2827,Deal_2827,Negotiation,153508,78,2025-03-05,158
2828,Deal_2828,Lost,2742654,31,2025-05-16,434
2829,Deal_2829,Proposal,3931612,68,2025-01-09,226
2830,Deal_2830,Prospecting,360410,69,2025-07-03,246
2831,Deal_2831,Lost,3477676,16,2025-01-30,297
2832,Deal_2832,Prospecting,4675880,57,2025-06-10,489
2833,Deal_2833,Prospecting,1558304,68,2025-05-13,393
2834,Deal_2834,Negotiation,4201764,56,2025-03-07,117
2835,Deal_2835,Proposal,465904,49,2025-04-30,59
2836,Deal_2836,Prospecting,4300668,51,2025-08-14,297
2837,Deal_2837,Negotiation,4692320,42,2025-04-27,32
2838,Deal_2838,Negotiation,185209,56,2025-12-14,433
2839,Deal_2839,Negotiation,425248,74,2025-11-04,121
2840,Deal_2840,Negotiation,699942,46,2025-09-17,228
2841,Deal_2841,Prospecting,699699,72,2025-05-02,105
2842,Deal_2842,Negotiation,3165188,76,2025-12-15,213
2843,Deal_2843,Prospecting,2424684,67,2025-03-15,13
2844,Deal_2844,Negotiation,3072305,78,2025-06-21,500
2845,Deal_2845,Won,3193342,100,2025-08-29,483
2846,Deal_2846,Negotiation,311367,79,2025-03-24,189
2847,Deal_2847,Prospecting,1308821,58,2025-10-30,14
2848,Deal_2848,Prospecting,1824019,78,2025-06-10,262
2849,Deal_2849,Lost,4927862,35,2025-12-31,177
2850,Deal_2850,Proposal,4937926,64,2025-01-17,337
2851,Deal_2851,Proposal,708044,64,2025-02-09,491
2852,Deal_2852,Proposal,4273629,76,2025-10-22,323
2853,Deal_2853,Lost,3557110,33,2025-10-03,376
2854,Deal_2854,Prospecting,481438,73,2025-11-07,242
2855,Deal_2855,Lost,3749522,26,2025-06-12,138
2856,Deal_2856,Proposal,2508409,76,2025-05-05,169
2857,Deal_2857,Proposal,1986851,63,2025-08-22,162
2858,Deal_2858,Prospecting,3782993,55,2025-07-29,186
2859,Deal_2859,Prospecting,4751455,62,2025-09-16,40
2860,Deal_2860,Negotiation,1982314,70,2025-08-18,403
2861,Deal_2861,Won,4825988,87,2025-03-06,474
2862,Deal_2862,Lost,3469342,17,2025-12-12,300
2863,Deal_2863,Proposal,2233378,78,2025-05-27,175
2864,Deal_2864,Negotiation,733721,47,2025-07-29,216
2865,Deal_2865,Lost,4881936,14,2025-09-11,324
2866,Deal_2866,Proposal,3859008,51,2025-01-08,86
2867,Deal_2867,Prospecting,2259359,66,2025-10-11,365
2868,Deal_2868,Won,1110302,83,2025-01-18,427
2869,Deal_2869,Won,1450357,80,2025-02-07,68
2870,Deal_2870,Lost,4490171,37,2025-07-18,463
2871,Deal_2871,Won,1119153,91,2025-07-25,357
2872,Deal_2872,Lost,2511149,17,2025-03-02,173
2873,Deal_2873,Negotiation,954055,77,2025-01-24,38
2874,Deal_2874,Negotiation,3479889,68,2025-11-19,231
2875,Deal_2875,Won,4052255,89,2025-12-25,69
2876,Deal_2876,Proposal,4322938,77,2025-02-12,78
2877,Deal_2877,Prospecting,3152727,77,2025-12-12,333
2878,Deal_2878,Won,2738019,92,2025-08-13,91
2879,Deal_2879,Lost,4983179,33,2025-05-24,484
2880,Deal_2880,Prospecting,2544340,54,2025-09-10,175
2881,Deal_2881,Prospecting,4392594,76,2025-09-26,297
2882,Deal_2882,Lost,3629331,37,2025-05-27,166
2883,Deal_2883,Won,1546660,90,2025-03-15,22
2884,Deal_2884,Proposal,4404819,67,2025-05-23,295
2885,Deal_2885,Lost,884385,20,2025-06-27,146
2886,Deal_2886,Proposal,2464603,47,2025-05-21,250
2887,Deal_2887,Won,1470365,87,2025-05-28,481
2888,Deal_2888,Negotiation,940194,78,2025-04-29,342
2889,Deal_2889,Negotiation,855105,49,2025-04-16,283
2890,Deal_2890,Lost,1466436,34,2025-01-15,307
2891,Deal_2891,Prospecting,4562365,74,2025-04-10,4
2892,Deal_2892,Won,3149930,80,2025-04-15,145
2893,Deal_2893,Lost,3781459,23,2025-09-24,65
2894,Deal_2894,Won,969516,89,2025-12-28,471
2895,Deal_2895,Prospecting,3676109,68,2025-09-10,135
2896,Deal_2896,Prospecting,2385834,48,2025-12-09,60
